primary_label,secondary_labels,type,latitude,longitude,scientific_name,common_name,author,license,rating,url,filename,duration
soufis1,[],['song'],-9.2088,34.3008,Lanius collaris,Southern Fiscal,Stein Ø. Nilsen,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/490661,soufis1/XC490661.ogg,12.624
soufis1,[],"['adult', 'song']",-33.601,26.7084,Lanius collaris,Southern Fiscal,Tim Cockcroft,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/509740,soufis1/XC509740.ogg,29.9624375
soufis1,[],"['adult', 'song']",-33.601,26.7084,Lanius collaris,Southern Fiscal,Tim Cockcroft,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/509741,soufis1/XC509741.ogg,50.31184375
soufis1,[],"['adult', 'male', 'mimicry/imitation', 'song']",-33.2945,26.5106,Lanius collaris,Southern Fiscal,Lynette Rudman,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/631987,soufis1/XC631987.ogg,49.711
soufis1,[],['subsong'],-26.8208,26.6124,Lanius collaris,Southern Fiscal,Tony Archer,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/647512,soufis1/XC647512.ogg,28.395
soufis1,[],[''],-33.3264,26.6221,Lanius collaris,Southern Fiscal,Lynette Rudman,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://xeno-canto.org/735871,soufis1/XC735871.ogg,99.474
spemou2,[],['call'],-0.53,31.0,Colius striatus,Speckled Mousebird,Rolf A. de By,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/282039,spemou2/XC282039.ogg,43.67675
spemou2,[],"['adult', 'call', 'sex uncertain']",-3.1481,36.6951,Colius striatus,Speckled Mousebird,isaac kilusu,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/609488,spemou2/XC609488.ogg,37.512
spemou2,[],['call'],-1.7966,13.0165,Colius striatus,Speckled Mousebird,BurBenj,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,http://xeno-canto.org/667405,spemou2/XC667405.ogg,22.536
spemou2,[],[''],-2.2406,38.3313,Colius striatus,Speckled Mousebird,isaac kilusu,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://xeno-canto.org/746032,spemou2/XC746032.ogg,33.648
spemou2,[],[''],-0.7257,36.436,Colius striatus,Speckled Mousebird,Lars Lachmann,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://xeno-canto.org/752949,spemou2/XC752949.ogg,42.47509375
spepig1,[],['song'],9.4486,40.3683,Columba guinea,Speckled Pigeon,Andrew Spencer,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/266079,spepig1/XC266079.ogg,72.408
spepig1,[],['song'],6.4373,2.3478,Columba guinea,Speckled Pigeon,Steve Hampton,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/489006,spepig1/XC489006.ogg,20.375
spewea1,[],['song'],-4.988,38.6454,Ploceus ocularis,Spectacled Weaver,Martin St-Michel,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,5.0,https://www.xeno-canto.org/135737,spewea1/XC135737.ogg,22.248
spewea1,[],['call'],-0.6143,34.0906,Ploceus ocularis,Spectacled Weaver,James Bradley,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/346070,spewea1/XC346070.ogg,34.50775
spewea1,[],"['adult', 'sex uncertain', 'song']",-33.2946,26.5104,Ploceus ocularis,Spectacled Weaver,Lynette Rudman,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/659740,spewea1/XC659740.ogg,32.966
spewea1,[],[''],-0.3801,37.3106,Ploceus ocularis,Spectacled Weaver,Lars Lachmann,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://xeno-canto.org/753169,spewea1/XC753169.ogg,12.1730625
spfbar1,[],['song'],-1.2522,34.8997,Tricholaema lacrymosa,Spot-flanked Barbet,James Bradley,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/444920,spfbar1/XC444920.ogg,10.63184375
spfbar1,[],['call'],-2.9858,37.5975,Tricholaema lacrymosa,Spot-flanked Barbet,isaac kilusu,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/594009,spfbar1/XC594009.ogg,4.128
spfbar1,[],"['call', 'life stage uncertain', 'sex uncertain']",-2.9858,37.5975,Tricholaema lacrymosa,Spot-flanked Barbet,isaac kilusu,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/601810,spfbar1/XC601810.ogg,2.76
spfbar1,[],[''],-2.9858,37.5975,Tricholaema lacrymosa,Spot-flanked Barbet,isaac kilusu,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://xeno-canto.org/728975,spfbar1/XC728975.ogg,10.32
spfwea1,[],['call'],2.2662,31.5595,Sporopipes frontalis,Speckle-fronted Weaver,Martin St-Michel,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/288748,spfwea1/XC288748.ogg,3.68325
spfwea1,[],"['adult', 'call', 'sex uncertain']",-2.814,37.5034,Sporopipes frontalis,Speckle-fronted Weaver,isaac kilusu,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/647038,spfwea1/XC647038.ogg,17.71103125
spmthr1,[],['song'],4.895,38.1002,Cichladusa guttata,Spotted Morning-Thrush,Rolf A. de By,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,5.0,https://www.xeno-canto.org/127937,spmthr1/XC127937.ogg,64.5224375
spmthr1,[],['Song'],0.66667,37.53333,Cichladusa guttata,Spotted Morning-Thrush,Allen T. Chartier,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,5.0,https://www.xeno-canto.org/18220,spmthr1/XC18220.ogg,11.65
spmthr1,[],['song'],4.7102,38.2022,Cichladusa guttata,Spotted Morning-Thrush,Andrew Spencer,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/267224,spmthr1/XC267224.ogg,61.248
spmthr1,[],['song'],4.7102,38.2022,Cichladusa guttata,Spotted Morning-Thrush,Andrew Spencer,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/267225,spmthr1/XC267225.ogg,14.856
spmthr1,[],['song'],4.7102,38.2022,Cichladusa guttata,Spotted Morning-Thrush,Andrew Spencer,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/267226,spmthr1/XC267226.ogg,49.728
spmthr1,[],['song'],4.0211,38.3004,Cichladusa guttata,Spotted Morning-Thrush,Andrew Spencer,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/267227,spmthr1/XC267227.ogg,11.064
spmthr1,[],['song'],2.2662,31.5595,Cichladusa guttata,Spotted Morning-Thrush,Martin St-Michel,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/289620,spmthr1/XC289620.ogg,78.41959375
spmthr1,[],"['duet', 'song']",-2.7226,37.3809,Cichladusa guttata,Spotted Morning-Thrush,isaac kilusu and kilusu bird club,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/373664,spmthr1/XC373664.ogg,12.384
spmthr1,[],['song'],-3.356,36.5907,Cichladusa guttata,Spotted Morning-Thrush,Richard Fleming,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/391652,spmthr1/XC391652.ogg,41.84815625
spmthr1,[],['song'],-3.4209,37.0804,Cichladusa guttata,Spotted Morning-Thrush,Sue Riffe,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/419988,spmthr1/XC419988.ogg,19.464
spmthr1,[],['song'],-3.4209,37.0804,Cichladusa guttata,Spotted Morning-Thrush,Sue Riffe,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/419989,spmthr1/XC419989.ogg,36.6
spmthr1,[],"['extended song', 'song']",-2.5971,35.918,Cichladusa guttata,Spotted Morning-Thrush,Sue Riffe,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/420240,spmthr1/XC420240.ogg,38.016
spmthr1,[],['song'],-2.5971,35.918,Cichladusa guttata,Spotted Morning-Thrush,Sue Riffe,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/420241,spmthr1/XC420241.ogg,6.216
spmthr1,[],['call'],2.333,31.515,Cichladusa guttata,Spotted Morning-Thrush,Barry Edmonston,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/432418,spmthr1/XC432418.ogg,21.1591875
spmthr1,[],"['adult', 'sex uncertain', 'song']",3.9746,38.3976,Cichladusa guttata,Spotted Morning-Thrush,Barry Edmonston,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/531217,spmthr1/XC531217.ogg,6.556
spmthr1,[],"['adult', 'call', 'sex uncertain']",3.9746,38.3976,Cichladusa guttata,Spotted Morning-Thrush,Barry Edmonston,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/531230,spmthr1/XC531230.ogg,16.143
spmthr1,[],['song'],-2.8922,37.5837,Cichladusa guttata,Spotted Morning-Thrush,isaac kilusu,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/583180,spmthr1/XC583180.ogg,3.888
spmthr1,[],['song'],-2.9858,37.5975,Cichladusa guttata,Spotted Morning-Thrush,isaac kilusu,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/584935,spmthr1/XC584935.ogg,20.208
spmthr1,[],['song'],-2.9858,37.5975,Cichladusa guttata,Spotted Morning-Thrush,isaac kilusu,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/584937,spmthr1/XC584937.ogg,10.44
spmthr1,[],['song'],-2.9858,37.5975,Cichladusa guttata,Spotted Morning-Thrush,isaac kilusu,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/588371,spmthr1/XC588371.ogg,4.56
spmthr1,[],"['mimicry/imitation', 'song']",-2.9858,37.5975,Cichladusa guttata,Spotted Morning-Thrush,isaac kilusu,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/590154,spmthr1/XC590154.ogg,30.624
spmthr1,[],"['mimicry/imitation', 'song']",-2.9858,37.5975,Cichladusa guttata,Spotted Morning-Thrush,isaac kilusu,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/590155,spmthr1/XC590155.ogg,40.488
spmthr1,[],"['mimicry/imitation', 'song']",-2.9858,37.5975,Cichladusa guttata,Spotted Morning-Thrush,isaac kilusu,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/590158,spmthr1/XC590158.ogg,15.936
spmthr1,[],"['mimicry/imitation', 'song']",-2.9858,37.5975,Cichladusa guttata,Spotted Morning-Thrush,isaac kilusu,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/590160,spmthr1/XC590160.ogg,30.672
spmthr1,[],"['adult', 'call', 'sex uncertain']",-2.9858,37.5975,Cichladusa guttata,Spotted Morning-Thrush,isaac kilusu,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/601895,spmthr1/XC601895.ogg,3.288
spmthr1,[],"['call', 'life stage uncertain', 'sex uncertain']",-2.9858,37.5975,Cichladusa guttata,Spotted Morning-Thrush,isaac kilusu,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/602917,spmthr1/XC602917.ogg,16.944
spmthr1,[],"['adult', 'call', 'sex uncertain']",-2.9858,37.5975,Cichladusa guttata,Spotted Morning-Thrush,isaac kilusu,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/603145,spmthr1/XC603145.ogg,19.944
spmthr1,[],"['adult', 'sex uncertain', 'song', 'whistle']",-2.8922,37.5837,Cichladusa guttata,Spotted Morning-Thrush,isaac kilusu,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/613500,spmthr1/XC613500.ogg,39.216
spmthr1,[],"['adult', 'call', 'sex uncertain', 'song', 'whistle']",-2.8922,37.5837,Cichladusa guttata,Spotted Morning-Thrush,isaac kilusu,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/613501,spmthr1/XC613501.ogg,47.448
spmthr1,[],"['adult', 'sex uncertain', 'song']",-2.9858,37.5975,Cichladusa guttata,Spotted Morning-Thrush,isaac kilusu,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/613516,spmthr1/XC613516.ogg,28.824
spmthr1,[],"['call', 'song', 'whistle']",-2.9858,37.5975,Cichladusa guttata,Spotted Morning-Thrush,isaac kilusu,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/620836,spmthr1/XC620836.ogg,47.448
spmthr1,[],"['call', 'song', 'whistle']",-2.9858,37.5975,Cichladusa guttata,Spotted Morning-Thrush,isaac kilusu,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/620839,spmthr1/XC620839.ogg,66.192
spmthr1,[],"['adult', 'mimicry/imitation', 'sex uncertain', 'song']",-2.9858,37.5975,Cichladusa guttata,Spotted Morning-Thrush,isaac kilusu,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/624663,spmthr1/XC624663.ogg,30.408
spmthr1,[],"['adult', 'mimicry/imitation', 'sex uncertain', 'song']",-2.9858,37.5975,Cichladusa guttata,Spotted Morning-Thrush,isaac kilusu,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/624664,spmthr1/XC624664.ogg,28.728
spmthr1,[],"['adult', 'alarm call', 'sex uncertain']",-2.9858,37.5975,Cichladusa guttata,Spotted Morning-Thrush,isaac kilusu,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/641196,spmthr1/XC641196.ogg,37.464
spmthr1,[],"['adult', 'call', 'mimicry/imitation', 'sex uncertain', 'song', 'whistle']",-2.9858,37.5975,Cichladusa guttata,Spotted Morning-Thrush,isaac kilusu,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/645224,spmthr1/XC645224.ogg,71.328
spmthr1,[],[''],-2.9858,37.5975,Cichladusa guttata,Spotted Morning-Thrush,isaac kilusu,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://xeno-canto.org/711701,spmthr1/XC711701.ogg,63.936
spmthr1,[],[''],-2.9858,37.5975,Cichladusa guttata,Spotted Morning-Thrush,isaac kilusu,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://xeno-canto.org/718342,spmthr1/XC718342.ogg,6.552
spmthr1,[],[''],-2.814,37.5034,Cichladusa guttata,Spotted Morning-Thrush,isaac kilusu,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://xeno-canto.org/728966,spmthr1/XC728966.ogg,22.512
spwlap1,[],['call'],9.4486,40.3683,Vanellus spinosus,Spur-winged Lapwing,Andrew Spencer,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/267438,spwlap1/XC267438.ogg,60.312
spwlap1,[],['call'],9.4486,40.3683,Vanellus spinosus,Spur-winged Lapwing,Andrew Spencer,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/267439,spwlap1/XC267439.ogg,10.392
spwlap1,[],"['alarm call', 'flight call']",5.1844,-3.4834,Vanellus spinosus,Spur-winged Lapwing,Étienne Leroy,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/304958,spwlap1/XC304958.ogg,23.7453125
spwlap1,[],"['alarm call', 'flight call']",5.1844,-3.4834,Vanellus spinosus,Spur-winged Lapwing,Étienne Leroy,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/304959,spwlap1/XC304959.ogg,33.8285625
spwlap1,[],['call'],29.5721,34.9723,Vanellus spinosus,Spur-winged Lapwing,Thomas Lüthi,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/322610,spwlap1/XC322610.ogg,58.056
spwlap1,[],['call'],34.8601,33.628,Vanellus spinosus,Spur-winged Lapwing,Lars Lachmann,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/330209,spwlap1/XC330209.ogg,16.24815625
spwlap1,[],['alarm call'],29.6304,34.9977,Vanellus spinosus,Spur-winged Lapwing,Tero Linjama,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/342348,spwlap1/XC342348.ogg,7.62775
spwlap1,[],['call'],5.6258,-0.0406,Vanellus spinosus,Spur-winged Lapwing,Barry Edmonston,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/418812,spwlap1/XC418812.ogg,31.00734375
spwlap1,[],"['call', 'flight call']",5.6258,-0.0406,Vanellus spinosus,Spur-winged Lapwing,Barry Edmonston,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/418814,spwlap1/XC418814.ogg,18.18121875
spwlap1,[],"['alarm call', 'call']",11.542,43.1695,Vanellus spinosus,Spur-winged Lapwing,Jacob Saucier,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/434397,spwlap1/XC434397.ogg,76.944
spwlap1,[],"['alarm call', 'flight call']",32.7013,34.9403,Vanellus spinosus,Spur-winged Lapwing,Manuel Grosselet,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/463300,spwlap1/XC463300.ogg,5.642
spwlap1,[],['alarm call'],32.5804,34.9196,Vanellus spinosus,Spur-winged Lapwing,Manuel Grosselet,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/463314,spwlap1/XC463314.ogg,15.621
spwlap1,[],"['alarm call', 'flight call']",32.4491,35.555,Vanellus spinosus,Spur-winged Lapwing,Manuel Grosselet,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/465358,spwlap1/XC465358.ogg,22.595
spwlap1,[],"['alarm call', 'call']",7.9273,38.7271,Vanellus spinosus,Spur-winged Lapwing,Oscar Campbell,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/472381,spwlap1/XC472381.ogg,36.205
spwlap1,[],"['adult', 'call', 'sex uncertain']",7.6104,38.6933,Vanellus spinosus,Spur-winged Lapwing,Barry Edmonston,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/530958,spwlap1/XC530958.ogg,41.142
spwlap1,[],"['adult', 'call', 'sex uncertain']",7.6642,38.7092,Vanellus spinosus,Spur-winged Lapwing,Barry Edmonston,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/533393,spwlap1/XC533393.ogg,23.17
spwlap1,[],"['adult', 'call', 'sex uncertain']",7.6642,38.7092,Vanellus spinosus,Spur-winged Lapwing,Barry Edmonston,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/533400,spwlap1/XC533400.ogg,91.193
spwlap1,[],['call'],10.6719,-4.7782,Vanellus spinosus,Spur-winged Lapwing,Giovanni Boano,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/619300,spwlap1/XC619300.ogg,3.336
spwlap1,[],"['adult', 'sex uncertain']",9.2791,12.4724,Vanellus spinosus,Spur-winged Lapwing,Sun Madakan ,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/659642,spwlap1/XC659642.ogg,11.952
spwlap1,[],[''],34.7295,32.4609,Vanellus spinosus,Spur-winged Lapwing,Frantz Barrault,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://xeno-canto.org/728515,spwlap1/XC728515.ogg,4.608
spwlap1,[],[''],28.3646,35.0504,Vanellus spinosus,Spur-winged Lapwing,David Darrell-Lambert,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://xeno-canto.org/740153,spwlap1/XC740153.ogg,30.72
spwlap1,[],[''],28.3646,35.0504,Vanellus spinosus,Spur-winged Lapwing,David Darrell-Lambert,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://xeno-canto.org/740154,spwlap1/XC740154.ogg,22.872
squher1,[],['call'],43.6073,4.2865,Ardeola ralloides,Squacco Heron,Stanislas Wroza,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/375624,squher1/XC375624.ogg,4.989375
squher1,[],['flight call'],43.6245,4.3129,Ardeola ralloides,Squacco Heron,Stanislas Wroza,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/380951,squher1/XC380951.ogg,6.168
squher1,[],['flight call'],43.6245,4.3129,Ardeola ralloides,Squacco Heron,Stanislas Wroza,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/380952,squher1/XC380952.ogg,4.896
squher1,[],"['bird flushed', 'call', 'flight call']",43.6245,4.3129,Ardeola ralloides,Squacco Heron,Stanislas Wroza,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/380953,squher1/XC380953.ogg,7.272
squher1,[],"['call', 'flight call']",43.6226,4.3362,Ardeola ralloides,Squacco Heron,Stanislas Wroza,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/381835,squher1/XC381835.ogg,5.38121875
squher1,[],['call'],12.8729,-14.9542,Ardeola ralloides,Squacco Heron,Bram Piot,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/474383,squher1/XC474383.ogg,6.269
squher1,[],['flight call'],43.8559,1.7856,Ardeola ralloides,Squacco Heron,Cedric Mroczko,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/577792,squher1/XC577792.ogg,5.59021875
squher1,[],['call'],43.8559,1.7856,Ardeola ralloides,Squacco Heron,Cedric Mroczko,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/577793,squher1/XC577793.ogg,9.090625
squher1,[],['nocturnal flight call'],40.0479,0.0621,Ardeola ralloides,Squacco Heron,Miguel Tirado,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,http://xeno-canto.org/683187,squher1/XC683187.ogg,12.288
squher1,[],[''],37.0218,-8.0121,Ardeola ralloides,Squacco Heron,Jorge Leitão,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://xeno-canto.org/749814,squher1/XC749814.ogg,4.754
strher,[],['calls'],-3.431,-80.1,Butorides striata,Striated Heron,Niels Krabbe,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,5.0,https://www.xeno-canto.org/238073,strher/XC238073.ogg,19.9053125
strher,[],['call'],-0.472,-76.459,Butorides striata,Striated Heron,John V. Moore,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/257320,strher/XC257320.ogg,9.5346875
strher,[],['flight call'],-3.417,-79.95,Butorides striata,Striated Heron,John V. Moore,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/257321,strher/XC257321.ogg,11.650625
strher,[],"['call', 'flight call']",-1.6691,-55.9094,Butorides striata,Striated Heron,GABRIEL LEITE,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/327284,strher/XC327284.ogg,6.264
strher,[],['flight call'],-22.5939,-43.4347,Butorides striata,Striated Heron,Odirlei Vieira da Fonseca,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/352284,strher/XC352284.ogg,15.048
strher,[],"['alarm call', 'flight call']",27.3873,33.6749,Butorides striata,Striated Heron,Paulo Alves,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/357917,strher/XC357917.ogg,5.093875
strher,[],"['alarm call', 'flight call']",27.3873,33.6749,Butorides striata,Striated Heron,Paulo Alves,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/357918,strher/XC357918.ogg,2.481625
strher,[],['call'],-15.6361,-56.0668,Butorides striata,Striated Heron,Nick Komar,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/393274,strher/XC393274.ogg,7.23590625
strher,[],['flight call'],24.7174,56.479,Butorides striata,Striated Heron,Marcin Sołowiej,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/407851,strher/XC407851.ogg,1.43675
strher,[],['flight call'],-16.6003,-49.2802,Butorides striata,Striated Heron,JAYRSON ARAUJO DE OLIVEIRA,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/421621,strher/XC421621.ogg,6.16490625
strher,[],['call'],,,Butorides striata,Striated Heron,Bernabe Lopez-Lanus,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,5.0,https://www.xeno-canto.org/45469,strher/XC45469.ogg,7.549375
strher,[],['Alarm call in flight'],,,Butorides striata,Striated Heron,Bernabe Lopez-Lanus,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,5.0,https://www.xeno-canto.org/45686,strher/XC45686.ogg,8.3069375
strher,[],['Alarm call'],,,Butorides striata,Striated Heron,Bernabe Lopez-Lanus,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,5.0,https://www.xeno-canto.org/45687,strher/XC45687.ogg,14.7853125
strher,[],"['adult', 'flight call', 'sex uncertain']",-14.625,-49.0051,Butorides striata,Striated Heron,JAYRSON ARAUJO DE OLIVEIRA,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/522419,strher/XC522419.ogg,5.12
strher,[],['territorial call'],-7.2919,-47.5298,Butorides striata,Striated Heron,Dante Buzzetti,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/524930,strher/XC524930.ogg,70.06040625
strher,[],"['call', 'flight call']",1.4898,-75.6801,Butorides striata,Striated Heron,Mauricio Cuellar Ramirez (@Birding.travel),Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/550062,strher/XC550062.ogg,5.088
strher,[],['song'],2.2192,-75.6135,Butorides striata,Striated Heron,Mauricio Cuellar Ramirez (@Birding.travel),Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/589637,strher/XC589637.ogg,5.43346875
