primary_label,secondary_labels,type,latitude,longitude,scientific_name,common_name,author,license,rating,url,filename
wlwwar,[],['song'],53.554,-10.0314,Phylloscopus trochilus,Willow Warbler,Anthony McGeehan ,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/368754,wlwwar/XC368754.ogg
wlwwar,[],['song'],52.1618,5.1203,Phylloscopus trochilus,Willow Warbler,Frank A. Roos,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/371762,wlwwar/XC371762.ogg
wlwwar,[],['song'],46.7701,6.2704,Phylloscopus trochilus,Willow Warbler,Liliana Chavarria-Duriaux,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/373580,wlwwar/XC373580.ogg
wlwwar,[],['song'],46.7701,6.2704,Phylloscopus trochilus,Willow Warbler,Liliana Chavarria-Duriaux,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/373581,wlwwar/XC373581.ogg
wlwwar,[],"['abberant song', 'song']",52.3454,5.874,Phylloscopus trochilus,Willow Warbler,Joost van Bruggen,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/374423,wlwwar/XC374423.ogg
wlwwar,[],"['call', 'song']",46.98,7.038,Phylloscopus trochilus,Willow Warbler,Jerome Fischer,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/412488,wlwwar/XC412488.ogg
wlwwar,[],['song'],53.1234,-1.9189,Phylloscopus trochilus,Willow Warbler,Dominic Garcia-Hall,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/414829,wlwwar/XC414829.ogg
wlwwar,[],['song'],63.7725,20.4065,Phylloscopus trochilus,Willow Warbler,Lars Edenius,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/416154,wlwwar/XC416154.ogg
wlwwar,[],['call'],69.578,18.64,Phylloscopus trochilus,Willow Warbler,Stein Ø. Nilsen,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/430002,wlwwar/XC430002.ogg
wlwwar,[],['song'],63.1838,75.391,Phylloscopus trochilus,Willow Warbler,Albert Lastukhin,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/431013,wlwwar/XC431013.ogg
wlwwar,[],['song'],63.1855,75.3898,Phylloscopus trochilus,Willow Warbler,Albert Lastukhin,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/431313,wlwwar/XC431313.ogg
wlwwar,[],['song'],63.1855,75.3898,Phylloscopus trochilus,Willow Warbler,Albert Lastukhin,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/431314,wlwwar/XC431314.ogg
wlwwar,[],['song'],52.1195629983435,4.30924988002516,Phylloscopus trochilus,Willow Warbler,Bob Planque,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,5.0,https://www.xeno-canto.org/46521,wlwwar/XC46521.ogg
wlwwar,[],['song'],50.4594,16.381,Phylloscopus trochilus,Willow Warbler,Ireneusz Oleksik,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/470779,wlwwar/XC470779.ogg
wlwwar,[],['song'],57.5488,-3.8241,Phylloscopus trochilus,Willow Warbler,Simon Ernst,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/471442,wlwwar/XC471442.ogg
wlwwar,[],"['male', 'song']",60.3964,-1.262,Phylloscopus trochilus,Willow Warbler,Andrew Harrop,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/474448,wlwwar/XC474448.ogg
wlwwar,[],['song'],69.578,18.64,Phylloscopus trochilus,Willow Warbler,Stein Ø. Nilsen,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/477545,wlwwar/XC477545.ogg
wlwwar,[],['song'],47.6703,12.0079,Phylloscopus trochilus,Willow Warbler,W. Agster,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/480829,wlwwar/XC480829.ogg
wlwwar,[],"['alarm call', 'juvenile', 'male']",52.4153,21.262,Phylloscopus trochilus,Willow Warbler,Ludwik Kuć ,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/483832,wlwwar/XC483832.ogg
wlwwar,[],['call'],57.7401,10.6281,Phylloscopus trochilus,Willow Warbler,Jens Kirkeby,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/491028,wlwwar/XC491028.ogg
wlwwar,[],['song'],50.9792,11.6006,Phylloscopus trochilus,Willow Warbler,Christoph Klein,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/492493,wlwwar/XC492493.ogg
wlwwar,[],['song'],56.1626,46.0829,Phylloscopus trochilus,Willow Warbler,Albert Lastukhin,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/495134,wlwwar/XC495134.ogg
wlwwar,[],['song'],53.4275,22.513,Phylloscopus trochilus,Willow Warbler,Romuald Mikusek,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/511756,wlwwar/XC511756.ogg
wlwwar,[],['song'],53.4275,22.513,Phylloscopus trochilus,Willow Warbler,Romuald Mikusek,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/511760,wlwwar/XC511760.ogg
wlwwar,[],['call'],54.2056,9.1527,Phylloscopus trochilus,Willow Warbler,W. Agster,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/524859,wlwwar/XC524859.ogg
wlwwar,[],['song'],54.2056,9.1527,Phylloscopus trochilus,Willow Warbler,W. Agster,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/524864,wlwwar/XC524864.ogg
wlwwar,[],['call'],54.2056,9.1527,Phylloscopus trochilus,Willow Warbler,W. Agster,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/524876,wlwwar/XC524876.ogg
wlwwar,[],['call'],48.4609,-5.0449,Phylloscopus trochilus,Willow Warbler,Stanislas Wroza,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/526977,wlwwar/XC526977.ogg
wlwwar,[],"['male', 'song']",52.4464,16.9537,Phylloscopus trochilus,Willow Warbler,Sławomir Karpicki-Ignatowski,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/547021,wlwwar/XC547021.ogg
wlwwar,[],['song'],48.8205,2.1781,Phylloscopus trochilus,Willow Warbler,Stanislas Wroza,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/549546,wlwwar/XC549546.ogg
wlwwar,[],['song'],48.8205,2.1781,Phylloscopus trochilus,Willow Warbler,Stanislas Wroza,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/549554,wlwwar/XC549554.ogg
wlwwar,[],['song'],48.8205,2.1781,Phylloscopus trochilus,Willow Warbler,Stanislas Wroza,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/549557,wlwwar/XC549557.ogg
wlwwar,[],['song'],48.8205,2.1781,Phylloscopus trochilus,Willow Warbler,Stanislas Wroza,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/549561,wlwwar/XC549561.ogg
wlwwar,[],['song'],48.8205,2.1781,Phylloscopus trochilus,Willow Warbler,Stanislas Wroza,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/549566,wlwwar/XC549566.ogg
wlwwar,[],"['adult', 'male', 'song']",57.4752,-4.1753,Phylloscopus trochilus,Willow Warbler,B Whyte,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/551572,wlwwar/XC551572.ogg
wlwwar,[],"['adult', 'call']",52.2537,5.4059,Phylloscopus trochilus,Willow Warbler,Ruud van Beusekom,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/552867,wlwwar/XC552867.ogg
wlwwar,[],['song'],59.8489,17.6407,Phylloscopus trochilus,Willow Warbler,Baltasar Pinheiro,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/554221,wlwwar/XC554221.ogg
wlwwar,[],"['adult', 'male', 'song']",51.8318,-0.6068,Phylloscopus trochilus,Willow Warbler,Calum Mckellar,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/554781,wlwwar/XC554781.ogg
wlwwar,[],"['adult', 'male', 'song']",47.9501,5.2862,Phylloscopus trochilus,Willow Warbler,Guillaume Bigayon,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/555407,wlwwar/XC555407.ogg
wlwwar,[],['call'],48.367,3.7747,Phylloscopus trochilus,Willow Warbler,Guillaume Bigayon,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/556736,wlwwar/XC556736.ogg
wlwwar,[],['song'],56.1377,47.353,Phylloscopus trochilus,Willow Warbler,Albert Lastukhin,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/559989,wlwwar/XC559989.ogg
wlwwar,[],['song'],48.6036,1.9584,Phylloscopus trochilus,Willow Warbler,Stanislas Wroza,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/560789,wlwwar/XC560789.ogg
wlwwar,[],"['male', 'song']",51.1406,-0.5785,Phylloscopus trochilus,Willow Warbler,Ed Stubbs,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/561931,wlwwar/XC561931.ogg
wlwwar,[],['song'],54.6393,-5.7199,Phylloscopus trochilus,Willow Warbler,Anthony McGeehan ,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/562517,wlwwar/XC562517.ogg
wlwwar,[],"['mimicry/imitation', 'song']",52.5884,13.1344,Phylloscopus trochilus,Willow Warbler,Stephan Risch,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/568091,wlwwar/XC568091.ogg
wlwwar,[],"['adult', 'male', 'song']",69.578,18.64,Phylloscopus trochilus,Willow Warbler,Stein Ø. Nilsen,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/568662,wlwwar/XC568662.ogg
wlwwar,[],['song'],56.1377,47.353,Phylloscopus trochilus,Willow Warbler,Albert Lastukhin,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/573406,wlwwar/XC573406.ogg
wlwwar,[],"['call', 'juvenile']",50.4562,3.6804,Phylloscopus trochilus,Willow Warbler,Alain Malengreau,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/573704,wlwwar/XC573704.ogg
wlwwar,[],"['male', 'song']",50.496,3.8804,Phylloscopus trochilus,Willow Warbler,Alain Malengreau,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/581923,wlwwar/XC581923.ogg
wlwwar,[],"['adult', 'male', 'sex uncertain', 'song']",52.4308,17.9632,Phylloscopus trochilus,Willow Warbler,Sławomir Karpicki-Ignatowski,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/582018,wlwwar/XC582018.ogg
wlwwar,[],['song'],51.409,4.4325,Phylloscopus trochilus,Willow Warbler,Bram Vogels,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/583468,wlwwar/XC583468.ogg
wlwwar,[],['song'],51.409,4.4325,Phylloscopus trochilus,Willow Warbler,Bram Vogels,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/583470,wlwwar/XC583470.ogg
wlwwar,[],['call'],64.1378,20.0755,Phylloscopus trochilus,Willow Warbler,Lars Edenius,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/583729,wlwwar/XC583729.ogg
wlwwar,[],['call'],45.1286,18.3279,Phylloscopus trochilus,Willow Warbler,Domagoj Tomičić,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/591211,wlwwar/XC591211.ogg
wlwwar,[],"['adult', 'male', 'song']",49.5831,20.6282,Phylloscopus trochilus,Willow Warbler,Marcin Urbański,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/630715,wlwwar/XC630715.ogg
wlwwar,[],"['adult', 'male', 'song']",49.5894,20.6463,Phylloscopus trochilus,Willow Warbler,Marcin Urbański,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/630719,wlwwar/XC630719.ogg
wlwwar,[],['song'],46.5272,5.9046,Phylloscopus trochilus,Willow Warbler,Stanislas Wroza,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/635229,wlwwar/XC635229.ogg
wlwwar,[],['song'],46.5272,5.9046,Phylloscopus trochilus,Willow Warbler,Stanislas Wroza,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/635230,wlwwar/XC635230.ogg
wlwwar,[],"['complex song', 'song']",46.5272,5.9046,Phylloscopus trochilus,Willow Warbler,Stanislas Wroza,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/635231,wlwwar/XC635231.ogg
wlwwar,[],['song'],52.2321,-8.6701,Phylloscopus trochilus,Willow Warbler,Irish Wildlife Sounds,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/637607,wlwwar/XC637607.ogg
wlwwar,[],['song'],48.0374,0.187,Phylloscopus trochilus,Willow Warbler,Christian Kerihuel,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/638028,wlwwar/XC638028.ogg
wlwwar,[],"['adult', 'male', 'song']",51.9892,4.4694,Phylloscopus trochilus,Willow Warbler,Susanne Kuijpers,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/638767,wlwwar/XC638767.ogg
wlwwar,[],"['adult', 'sex uncertain', 'song']",49.5706,20.632,Phylloscopus trochilus,Willow Warbler,Marcin Urbański,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/638950,wlwwar/XC638950.ogg
wlwwar,[],"['adult', 'male', 'song']",52.0165,-8.5699,Phylloscopus trochilus,Willow Warbler,Michael John O Mahony,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/638993,wlwwar/XC638993.ogg
wlwwar,[],"['adult', 'male', 'song']",52.1377,4.3425,Phylloscopus trochilus,Willow Warbler,Susanne Kuijpers,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/639563,wlwwar/XC639563.ogg
wlwwar,[],"['adult', 'male', 'song']",54.3374,-0.5266,Phylloscopus trochilus,Willow Warbler,Dan Lombard,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/639834,wlwwar/XC639834.ogg
wlwwar,[],"['adult', 'song']",51.9533,4.9929,Phylloscopus trochilus,Willow Warbler,Albert Noorlander,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/640130,wlwwar/XC640130.ogg
wlwwar,[],['call'],51.9519,4.9958,Phylloscopus trochilus,Willow Warbler,Albert Noorlander,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/640185,wlwwar/XC640185.ogg
wlwwar,[],"['adult', 'male', 'song']",49.8702,19.2086,Phylloscopus trochilus,Willow Warbler,Karol Łanocha,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/643702,wlwwar/XC643702.ogg
wlwwar,[],"['adult', 'song']",51.0763,7.0154,Phylloscopus trochilus,Willow Warbler,Stephan Risch,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/644074,wlwwar/XC644074.ogg
wlwwar,[],['song'],53.3134,-1.6178,Phylloscopus trochilus,Willow Warbler,Calum Mckellar,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/646378,wlwwar/XC646378.ogg
wlwwar,[],['song'],53.3134,-1.6178,Phylloscopus trochilus,Willow Warbler,Calum Mckellar,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/646379,wlwwar/XC646379.ogg
wlwwar,[],['song'],51.4522,-9.8189,Phylloscopus trochilus,Willow Warbler,Irish Wildlife Sounds,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/648420,wlwwar/XC648420.ogg
wlwwar,[],['song'],51.4227,4.4332,Phylloscopus trochilus,Willow Warbler,Bram Vogels,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/650543,wlwwar/XC650543.ogg
wlwwar,[],['song'],58.7711,23.9107,Phylloscopus trochilus,Willow Warbler,Uku Paal,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/656543,wlwwar/XC656543.ogg
wlwwar,[],"['adult', 'call']",53.919,-6.7927,Phylloscopus trochilus,Willow Warbler,Dean McDonnell,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/658072,wlwwar/XC658072.ogg
wlwwar,[],"['adult', 'male', 'song']",49.5949,20.6388,Phylloscopus trochilus,Willow Warbler,Marcin Urbański,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/660693,wlwwar/XC660693.ogg
wlwwar,[],"['aberrant', 'mixed singer', 'song']",52.139,-8.6539,Phylloscopus trochilus,Willow Warbler,Irish Wildlife Sounds,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/666951,wlwwar/XC666951.ogg
wlwwar,[],['song'],51.4279,5.4685,Phylloscopus trochilus,Willow Warbler,Jorge Leitão,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,http://xeno-canto.org/679888,wlwwar/XC679888.ogg
wlwwar,[],"['aberrant', 'mixed singer', 'song']",52.139,-8.6539,Phylloscopus trochilus,Willow Warbler,Irish Wildlife Sounds,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,http://xeno-canto.org/687548,wlwwar/XC687548.ogg
wlwwar,[],"['aberrant', 'mixed singer', 'song']",52.139,-8.6539,Phylloscopus trochilus,Willow Warbler,Irish Wildlife Sounds,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,http://xeno-canto.org/687549,wlwwar/XC687549.ogg
wlwwar,[],['song'],52.3031,-8.5386,Phylloscopus trochilus,Willow Warbler,Irish Wildlife Sounds,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,http://xeno-canto.org/687572,wlwwar/XC687572.ogg
wlwwar,[],[''],45.7373,-0.6314,Phylloscopus trochilus,Willow Warbler,Manceau Lionel,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://xeno-canto.org/714231,wlwwar/XC714231.ogg
wlwwar,[],[''],51.401,4.4276,Phylloscopus trochilus,Willow Warbler,Bram Vogels,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://xeno-canto.org/714429,wlwwar/XC714429.ogg
wlwwar,[],[''],50.016,8.6341,Phylloscopus trochilus,Willow Warbler,brickegickel,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://xeno-canto.org/715016,wlwwar/XC715016.ogg
wlwwar,[],[''],63.9261,20.1388,Phylloscopus trochilus,Willow Warbler,Lars Edenius,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://xeno-canto.org/726708,wlwwar/XC726708.ogg
wlwwar,[],[''],50.3265,11.1184,Phylloscopus trochilus,Willow Warbler,Bastian Forkel,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://xeno-canto.org/729300,wlwwar/XC729300.ogg
wlwwar,[],[''],52.0524,-2.3097,Phylloscopus trochilus,Willow Warbler,Bram Piot,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://xeno-canto.org/738868,wlwwar/XC738868.ogg
wlwwar,[],[''],41.8074,-8.8626,Phylloscopus trochilus,Willow Warbler,Jorge Leitão,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://xeno-canto.org/742182,wlwwar/XC742182.ogg
wlwwar,[],[''],63.873,20.1482,Phylloscopus trochilus,Willow Warbler,Lars Edenius,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://xeno-canto.org/743077,wlwwar/XC743077.ogg
wlwwar,[],[''],50.9373,10.0296,Phylloscopus trochilus,Willow Warbler,W. Agster,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://xeno-canto.org/750351,wlwwar/XC750351.ogg
wookin1,[],['song'],7.529,38.799,Halcyon senegalensis,Woodland Kingfisher,Andrew Spencer,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/268610,wookin1/XC268610.ogg
wookin1,[],['song'],7.529,38.799,Halcyon senegalensis,Woodland Kingfisher,Andrew Spencer,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/268611,wookin1/XC268611.ogg
wookin1,[],['Call'],-24.991037,31.587925,Halcyon senegalensis,Woodland Kingfisher,Patrik Åberg,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,5.0,https://www.xeno-canto.org/28682,wookin1/XC28682.ogg
wookin1,[],['call'],-24.3931,31.7782,Halcyon senegalensis,Woodland Kingfisher,Oscar Campbell,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/368169,wookin1/XC368169.ogg
wookin1,[],"['call', 'flight call']",5.308,-4.8415,Halcyon senegalensis,Woodland Kingfisher,Étienne Leroy,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/370293,wookin1/XC370293.ogg
wookin1,[],"['call', 'flight call']",5.308,-4.8415,Halcyon senegalensis,Woodland Kingfisher,Étienne Leroy,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/370294,wookin1/XC370294.ogg
wookin1,[],['song'],-26.2594,31.8762,Halcyon senegalensis,Woodland Kingfisher,Tom Wulf,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/392045,wookin1/XC392045.ogg
wookin1,[],['call'],0.3517,36.0631,Halcyon senegalensis,Woodland Kingfisher,James Bradley,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/444354,wookin1/XC444354.ogg
wookin1,[],"['adult', 'sex uncertain', 'song']",7.0584,38.4695,Halcyon senegalensis,Woodland Kingfisher,Barry Edmonston,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/530969,wookin1/XC530969.ogg
wookin1,[],[''],5.387,-4.0533,Halcyon senegalensis,Woodland Kingfisher,Étienne Leroy,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://xeno-canto.org/704764,wookin1/XC704764.ogg
wookin1,[],[''],5.387,-4.0533,Halcyon senegalensis,Woodland Kingfisher,Étienne Leroy,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://xeno-canto.org/741180,wookin1/XC741180.ogg
woosan,[],"['alarm call', 'flight call']",43.4238,-0.4616,Tringa glareola,Wood Sandpiper,Bernard BOUSQUET,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,5.0,https://www.xeno-canto.org/140651,woosan/XC140651.ogg
woosan,[],['flight call'],43.4238,-0.4616,Tringa glareola,Wood Sandpiper,Bernard BOUSQUET,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,5.0,https://www.xeno-canto.org/146617,woosan/XC146617.ogg
woosan,[],"['alarm call', 'flight call']",43.417,-0.4582,Tringa glareola,Wood Sandpiper,Bernard BOUSQUET,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,5.0,https://www.xeno-canto.org/146704,woosan/XC146704.ogg
woosan,[],['call'],61.9068,10.0658,Tringa glareola,Wood Sandpiper,Elias A. Ryberg,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,5.0,https://www.xeno-canto.org/157571,woosan/XC157571.ogg
woosan,[],['alarm call'],46.0192,61.846,Tringa glareola,Wood Sandpiper,Albert Lastukhin,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/184460,woosan/XC184460.ogg
woosan,[],['call'],56.1056,47.5392,Tringa glareola,Wood Sandpiper,Albert Lastukhin,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/187197,woosan/XC187197.ogg
woosan,[],"['call', 'juvenile', 'quiet conversations in a large flock on the bank']",56.1211,47.5042,Tringa glareola,Wood Sandpiper,Albert Lastukhin,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/190516,woosan/XC190516.ogg
woosan,[],"['call', 'juvenile', 'quiet conversations in a large flock on the bank']",56.1211,47.5042,Tringa glareola,Wood Sandpiper,Albert Lastukhin,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/190517,woosan/XC190517.ogg
woosan,[],['flight call'],26.4573,127.9373,Tringa glareola,Wood Sandpiper,Ross Gallardy,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/191236,woosan/XC191236.ogg
woosan,[],"['call', 'song']",69.1813,27.3329,Tringa glareola,Wood Sandpiper,Janne Bruun,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/216978,woosan/XC216978.ogg
woosan,[],"['call', 'female', 'flight call', 'male', 'song']",51.3901,26.8728,Tringa glareola,Wood Sandpiper,Jarek Matusiak,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/240474,woosan/XC240474.ogg
woosan,[],"['female', 'flight call']",51.3901,26.8728,Tringa glareola,Wood Sandpiper,Jarek Matusiak,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/240476,woosan/XC240476.ogg
woosan,[],['alarm near young'],65.0167,25.4501,Tringa glareola,Wood Sandpiper,Niels Krabbe,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,5.0,https://www.xeno-canto.org/25136,woosan/XC25136.ogg
woosan,[],['alarm call'],68.0501,24.0,Tringa glareola,Wood Sandpiper,Niels Krabbe,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,5.0,https://www.xeno-canto.org/25151,woosan/XC25151.ogg
woosan,[],"['call', 'flight call']",56.1056,47.5392,Tringa glareola,Wood Sandpiper,Albert Lastukhin,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/330350,woosan/XC330350.ogg
